applicant_id,race,gender,income,debt_to_income,internal_tenure,credit_score,years_at_address,voluntary_overtime,creditworthy,model_approved_biased,model_approved_fair
3443,White,Male,73306,0.339,8.4,708,20.1,0.7,0,0,0
3444,White,Male,67220,0.31,1.9,725,3.0,3.2,0,1,0
3445,Black,Male,66426,0.297,1.7,756,1.0,1.9,1,1,0
3446,Black,Male,60716,0.423,4.2,633,1.8,2.8,0,0,0
3447,Black,Male,49815,0.439,0.5,638,0.0,4.5,0,0,0
3448,Black,Male,58109,0.472,1.4,716,4.9,0.8,1,1,1
3449,White,Male,82469,0.395,1.3,710,17.2,10.1,0,0,0
3450,Black,Female,37962,0.443,7.1,672,0.8,1.6,1,0,0
3451,Black,Female,43026,0.33,2.6,622,1.5,0.8,1,0,1
3452,White,Male,62527,0.193,1.6,669,15.6,4.5,1,1,1
3453,White,Male,75263,0.284,1.1,647,4.4,2.8,0,0,0
3454,White,Male,84405,0.364,3.1,713,4.3,5.4,1,1,1
3455,White,Male,51902,0.36,0.6,658,6.4,6.9,0,1,0
3456,White,Male,72943,0.319,1.0,652,0.8,12.6,1,1,1
3457,White,Male,62757,0.297,1.2,736,6.1,20.0,1,1,1
3458,Black,Male,68054,0.513,3.3,627,0.4,3.6,1,1,1
3459,White,Female,60630,0.37,1.6,640,6.7,1.3,0,0,1
3460,Black,Male,59306,0.374,2.5,595,0.9,0.1,1,1,1
3461,White,Female,62986,0.285,3.7,741,2.4,0.1,0,1,0
3462,Black,Male,69242,0.309,11.0,652,3.5,0.1,0,0,1
3463,Black,Female,71486,0.333,5.1,631,1.1,0.2,0,1,0
3464,Black,Male,46653,0.309,1.8,666,3.1,0.5,1,0,1
3465,Black,Male,48474,0.4,4.8,661,1.8,1.5,1,0,1
3466,White,Male,75214,0.299,10.5,679,2.4,0.7,0,0,0
3467,White,Male,63835,0.277,2.4,688,14.3,0.7,1,1,0
3468,White,Male,81335,0.352,1.8,740,1.4,0.3,1,1,1
3469,White,Female,73941,0.457,0.5,737,6.0,2.7,0,0,1
3470,White,Female,57534,0.272,7.8,657,5.5,0.5,1,0,1
3471,Black,Female,43364,0.363,1.0,712,0.2,0.6,0,0,0
3472,Black,Male,55252,0.225,0.5,754,0.0,2.6,0,0,0
3473,White,Female,64040,0.328,2.7,684,7.3,0.3,0,1,0
3474,White,Female,66148,0.321,6.5,682,2.5,1.0,1,1,1
3475,White,Male,49471,0.362,1.8,661,0.8,4.5,0,1,0
3476,Black,Male,48325,0.374,5.3,625,2.0,0.1,1,1,1
3477,White,Male,67959,0.259,6.3,720,1.6,0.9,1,1,1
3478,White,Male,64030,0.313,2.1,816,7.4,1.9,1,1,1
3479,White,Male,43352,0.339,3.1,739,11.9,13.4,1,1,1
3480,White,Female,44116,0.217,2.7,682,0.9,2.6,1,1,1
3481,Black,Male,44946,0.45,9.8,637,0.5,5.6,0,0,0
3482,White,Female,61847,0.421,4.5,666,3.8,0.5,0,0,0
3483,White,Male,67637,0.338,9.1,755,6.5,2.0,1,1,1
3484,Black,Female,44684,0.345,0.9,639,1.9,2.8,0,0,1
3485,White,Male,79965,0.277,1.3,726,3.5,1.9,1,1,1
3486,White,Male,79961,0.383,0.5,693,0.1,2.5,0,0,1
3487,Black,Male,59499,0.312,2.4,759,0.3,10.6,0,1,0
3488,White,Female,64201,0.374,7.2,672,5.5,8.5,0,0,0
3489,White,Male,63433,0.296,1.4,671,1.6,3.4,1,1,1
3490,Black,Male,50630,0.391,0.5,634,3.9,2.1,0,0,0
3491,White,Male,54923,0.241,0.5,725,2.5,14.9,1,0,0
3492,Black,Male,55492,0.403,2.1,726,1.4,7.1,1,1,1
3493,White,Female,70857,0.348,0.6,718,0.4,0.3,0,0,0
3494,White,Male,85543,0.194,1.5,738,2.2,11.8,1,1,0
3495,White,Male,69552,0.3,6.0,732,1.2,1.1,0,1,0
3496,White,Male,76916,0.343,1.7,625,10.4,0.4,1,1,1
3497,Black,Male,29440,0.353,3.3,657,0.4,3.5,0,0,0
3498,Black,Female,46670,0.239,2.4,635,0.4,0.7,0,0,0
3499,Black,Male,53436,0.372,4.4,651,0.1,5.7,0,0,0
3500,White,Male,86911,0.403,0.6,665,7.3,3.4,1,1,1
3501,Black,Male,61929,0.356,8.9,699,1.2,3.1,0,0,0
3502,White,Male,76942,0.4,3.6,707,16.5,15.7,0,0,0
3503,White,Female,67423,0.273,1.1,700,9.5,0.1,1,1,1
3504,White,Female,63454,0.249,0.5,690,1.0,3.5,0,0,0
3505,White,Male,87323,0.3,0.6,674,1.6,1.0,0,0,0
3506,Black,Male,34947,0.322,5.3,572,0.9,7.7,1,1,1
3507,White,Female,64462,0.353,3.1,711,16.5,0.1,1,1,1
3508,Black,Female,62298,0.384,1.7,656,1.8,2.6,0,0,0
3509,Black,Male,39086,0.483,1.4,683,4.7,0.6,0,0,0
3510,Black,Male,66379,0.349,6.8,661,2.0,5.7,1,1,1
3511,White,Male,64388,0.306,7.3,653,3.1,17.4,0,0,0
3512,Black,Female,52098,0.452,3.0,612,0.5,1.2,0,0,0
3513,Black,Male,50196,0.447,2.6,722,5.7,5.9,1,1,0
3514,White,Male,81591,0.404,5.9,720,0.1,16.7,0,0,0
3515,White,Female,60116,0.314,4.8,736,0.3,8.6,1,1,0
3516,Black,Male,66457,0.352,1.8,702,3.4,5.4,1,0,1
3517,White,Male,76353,0.166,0.5,657,7.4,0.1,0,0,0
3518,Black,Male,50062,0.523,5.1,641,6.4,3.3,1,1,1
3519,White,Female,68018,0.355,0.6,730,14.1,2.2,1,1,1
3520,Black,Male,51364,0.433,0.5,618,3.1,0.6,1,1,1
3521,Black,Female,51641,0.449,6.5,631,1.9,1.0,0,0,0
3522,White,Male,68934,0.303,3.0,680,8.5,0.2,1,1,1
3523,Black,Male,66999,0.405,7.8,622,4.1,10.6,1,0,1
3524,Black,Female,56403,0.371,2.3,644,1.6,4.7,0,0,0
3525,White,Female,62692,0.309,9.1,674,0.2,0.5,1,1,0
3526,White,Male,65142,0.233,1.5,685,1.3,1.3,0,0,0
3527,Black,Female,38310,0.519,4.5,663,2.0,0.4,1,1,1
3528,White,Female,64356,0.369,1.3,745,2.7,0.9,0,0,0
3529,White,Female,56677,0.468,0.5,734,0.3,0.0,1,1,1
3530,White,Female,44220,0.491,1.7,706,5.7,4.2,1,1,1
3531,White,Male,58699,0.202,4.7,783,3.2,7.0,0,0,0
3532,Black,Female,67258,0.479,0.6,682,0.9,0.8,1,1,0
3533,Black,Female,44400,0.315,2.5,689,5.2,3.3,1,0,0
3534,Black,Female,61821,0.422,0.8,643,1.4,2.8,0,0,0
3535,White,Female,59433,0.352,0.5,679,1.3,3.3,0,0,0
3536,Black,Male,70395,0.29,3.4,676,2.0,1.4,1,1,1
3537,White,Male,83671,0.248,10.6,748,2.1,5.5,1,1,1
3538,Black,Female,42743,0.435,1.3,659,6.8,2.6,0,0,0
3539,White,Male,52120,0.312,3.0,674,1.0,3.2,0,0,0
3540,White,Male,52966,0.229,10.7,643,13.5,1.0,1,1,0
3541,White,Male,63913,0.251,3.7,629,3.4,3.2,1,1,0
3542,White,Male,90896,0.196,3.9,707,2.1,1.6,1,1,0
3543,Black,Female,46894,0.326,0.7,690,0.0,0.5,0,0,0
3544,White,Male,73452,0.274,2.4,594,2.6,3.2,1,1,1
3545,White,Male,85033,0.369,1.6,675,4.6,0.9,1,1,1
3546,White,Male,73103,0.378,2.2,668,2.8,0.8,1,1,0
3547,Black,Male,58758,0.508,5.6,676,1.5,2.2,1,1,1
3548,Black,Female,57226,0.44,2.2,618,0.4,2.3,0,0,0
3549,Black,Female,53889,0.423,0.5,591,1.0,1.4,0,0,0
3550,White,Male,71005,0.335,8.3,675,6.0,3.7,1,0,1
3551,Black,Female,43785,0.444,2.8,614,1.1,0.6,1,1,1
3552,Black,Female,51784,0.297,9.0,651,1.1,0.1,0,0,0
3553,Black,Male,68943,0.512,3.0,647,2.5,2.0,0,0,0
3554,Black,Female,68820,0.275,0.5,672,0.9,1.3,0,0,0
3555,White,Male,74922,0.38,2.8,704,1.3,0.7,0,0,0
3556,Black,Male,65551,0.384,3.0,706,2.1,0.6,1,1,1
3557,White,Female,65697,0.254,0.8,676,13.4,0.1,1,0,1
3558,White,Male,71126,0.337,2.2,734,6.7,4.8,0,0,0
3559,Black,Male,63142,0.372,2.2,673,3.9,1.2,0,0,1
3560,White,Male,83893,0.252,3.4,690,20.5,1.2,1,0,0
3561,Black,Male,49136,0.283,1.1,691,8.3,6.2,0,0,0
3562,Black,Female,36486,0.307,3.1,612,1.8,1.2,0,0,0
3563,White,Male,66669,0.257,1.0,764,2.9,11.6,0,1,0
3564,White,Male,74116,0.273,2.1,667,11.0,12.9,1,1,0
3565,Black,Female,59698,0.325,0.5,586,2.1,3.0,1,0,1
3566,Black,Male,48104,0.383,0.5,589,8.9,1.1,0,0,0
3567,Black,Female,26114,0.335,1.4,655,7.4,4.1,0,0,0
3568,White,Female,57905,0.355,1.1,670,10.9,0.8,0,1,0
3569,White,Male,70060,0.386,1.8,713,18.2,1.9,0,0,0
3570,Black,Male,46377,0.4,11.4,605,1.1,1.7,0,0,0
3571,White,Female,55439,0.323,2.6,721,3.4,1.1,0,0,0
3572,White,Male,80672,0.263,2.8,713,25.0,1.3,0,1,0
3573,Black,Female,51781,0.511,9.9,629,11.6,1.5,1,1,0
3574,White,Male,75456,0.286,8.9,734,9.2,10.7,1,0,1
3575,White,Female,59443,0.504,7.5,725,5.3,0.6,0,0,0
3576,Black,Female,43458,0.327,0.5,655,4.5,5.6,1,1,1
3577,White,Female,59371,0.35,3.5,740,0.1,0.0,1,1,1
3578,Black,Male,62988,0.479,5.8,711,2.9,3.6,0,0,0
3579,Black,Female,36086,0.362,6.3,613,7.7,4.1,0,0,0
3580,Black,Female,67501,0.393,3.0,705,2.6,0.1,1,0,1
3581,White,Female,68748,0.374,0.5,654,3.5,1.7,0,0,0
3582,White,Female,57641,0.357,12.7,735,6.2,2.8,1,0,0
3583,White,Female,71134,0.369,2.2,743,8.2,0.9,1,1,1
3584,Black,Male,70223,0.461,1.8,649,0.5,16.3,1,1,0
3585,White,Male,68696,0.276,1.8,702,7.1,20.0,0,0,0
3586,Black,Female,48834,0.511,1.9,636,0.0,1.1,0,0,0
3587,White,Male,86934,0.18,1.0,665,0.2,2.5,1,1,0
3588,White,Male,93189,0.375,1.4,674,1.1,6.6,0,0,0
3589,Black,Female,51294,0.49,14.8,674,1.1,1.8,0,0,0
3590,Black,Male,46417,0.326,1.6,699,2.2,10.0,0,0,0
3591,Black,Female,46293,0.308,2.6,650,2.0,2.8,0,0,0
3592,White,Male,82330,0.284,6.6,656,0.8,0.4,0,0,0
3593,Black,Female,40697,0.438,2.6,595,1.0,0.7,1,1,1
3594,White,Male,69917,0.277,1.4,699,15.5,2.6,1,1,1
3595,White,Male,74925,0.335,2.6,679,0.6,2.0,0,0,0
3596,White,Female,53772,0.466,0.5,754,2.4,5.8,1,1,1
3597,Black,Female,61964,0.314,0.5,617,3.8,1.3,0,0,0
3598,White,Female,69939,0.193,4.1,726,0.7,10.3,1,1,1
3599,Black,Female,71095,0.405,8.7,621,5.7,0.7,0,0,0
3600,White,Male,79814,0.252,4.5,691,0.6,2.0,1,1,1
3601,Black,Female,41391,0.376,0.5,659,7.9,0.2,0,0,0
3602,Black,Male,63303,0.469,1.8,682,2.3,1.5,0,0,0
3603,White,Female,72880,0.322,0.5,718,1.6,1.4,1,1,1
3604,White,Male,82394,0.298,2.5,678,0.3,2.4,0,0,0
3605,White,Female,55231,0.299,0.8,702,21.8,10.2,0,0,0
3606,White,Male,63036,0.297,7.1,687,3.6,14.9,1,0,1
3607,Black,Male,46603,0.399,0.5,589,1.2,8.8,1,1,1
3608,Black,Male,74047,0.575,0.5,668,1.5,3.3,1,1,1
3609,Black,Female,57228,0.43,2.1,711,3.4,0.6,0,0,1
3610,White,Male,63787,0.381,0.6,779,1.4,1.1,0,0,0
3611,White,Female,64271,0.343,4.7,713,10.0,0.3,0,1,0
3612,Black,Male,56763,0.238,8.8,670,6.2,13.7,1,0,1
3613,White,Female,53274,0.29,0.5,572,0.7,3.7,0,0,0
3614,White,Female,63361,0.35,1.8,828,4.2,1.6,0,0,0
3615,White,Male,73906,0.351,20.0,773,10.9,9.2,1,1,1
3616,Black,Female,70312,0.425,4.6,687,12.9,5.8,0,1,1
3617,Black,Male,51443,0.444,10.7,661,2.9,1.8,0,0,0
3618,Black,Male,40906,0.278,0.6,550,7.2,2.0,0,0,0
3619,Black,Female,40510,0.413,0.9,659,1.3,0.1,0,0,0
3620,White,Male,63073,0.393,0.6,706,8.8,7.0,1,0,1
3621,White,Male,67730,0.232,1.3,637,3.3,0.7,0,0,0
3622,White,Female,52534,0.408,4.5,719,0.7,0.4,0,0,0
3623,White,Female,71221,0.405,0.6,757,5.7,1.0,0,0,0
3624,White,Female,51839,0.243,2.6,714,2.6,1.1,1,0,1
3625,White,Male,72200,0.324,1.1,721,19.1,2.5,0,0,0
3626,White,Male,92001,0.311,6.2,724,4.5,3.7,0,0,1
3627,White,Female,68535,0.318,0.5,682,4.2,1.9,1,0,1
3628,Black,Male,62507,0.273,0.9,694,0.3,1.3,0,1,0
3629,White,Female,81573,0.312,3.3,771,2.7,0.2,1,0,1
3630,White,Female,75456,0.319,0.5,699,4.7,1.5,0,0,0
3631,White,Male,77651,0.181,2.2,668,2.4,0.6,0,1,0
3632,White,Male,68892,0.209,2.0,638,14.5,7.5,0,0,0
3633,White,Female,62773,0.265,6.7,722,3.8,0.2,1,0,1
3634,Black,Male,57286,0.307,3.4,687,0.7,6.0,0,1,0
3635,White,Female,58985,0.353,3.6,715,1.1,1.6,0,0,0
3636,Black,Male,60120,0.444,10.6,646,4.1,5.3,0,0,0
3637,Black,Female,54507,0.388,14.1,664,0.3,0.5,0,0,0
3638,White,Female,50553,0.384,3.7,672,3.9,2.7,1,0,1
3639,Black,Male,74320,0.447,2.6,623,17.4,6.5,1,1,1
3640,Black,Female,55097,0.404,3.3,603,4.7,1.2,0,0,0
3641,Black,Male,55372,0.409,1.7,610,1.9,7.3,0,0,0
3642,White,Male,74211,0.284,15.3,730,7.3,5.2,0,0,0
3643,White,Female,72303,0.251,4.3,685,23.1,0.6,1,0,1
3644,White,Female,48333,0.278,1.2,665,4.6,2.4,0,0,0
3645,Black,Male,56949,0.403,0.5,592,6.9,4.5,0,0,0
3646,White,Female,51141,0.322,0.5,730,1.8,2.3,0,1,0
3647,White,Male,98570,0.352,0.8,756,3.2,0.7,0,0,0
3648,Black,Female,52381,0.278,0.9,601,0.4,2.5,0,0,0
3649,Black,Female,39222,0.295,1.9,645,0.4,1.2,1,0,1
3650,White,Male,107994,0.193,0.8,660,2.4,3.4,1,1,1
3651,White,Female,57639,0.342,3.5,691,5.1,0.1,1,1,1
3652,Black,Female,48909,0.314,0.8,680,2.0,3.2,0,0,0
3653,White,Female,61632,0.352,0.7,775,6.3,1.8,1,0,1
3654,White,Male,63520,0.353,2.2,683,3.9,2.5,0,0,1
3655,White,Female,65473,0.436,7.7,731,4.3,2.5,1,1,0
3656,Black,Female,28892,0.508,2.2,685,2.5,0.3,0,0,0
3657,White,Female,73858,0.281,1.9,690,8.0,1.9,1,1,1
3658,White,Female,51721,0.213,3.0,753,2.0,8.2,0,0,0
3659,White,Female,58846,0.286,1.0,682,4.6,0.3,1,1,1
3660,Black,Male,65515,0.448,1.5,678,3.0,1.9,1,0,0
3661,White,Female,60955,0.303,0.8,670,10.3,1.1,1,1,0
3662,White,Male,70364,0.298,3.0,730,11.6,0.3,0,0,0
3663,Black,Female,40879,0.371,4.2,671,0.2,0.0,1,0,1
3664,White,Female,83956,0.441,3.9,754,11.2,1.2,1,1,1
3665,Black,Male,63314,0.309,1.0,746,3.2,5.8,1,1,1
3666,Black,Female,40172,0.415,5.3,694,1.5,0.5,1,1,0
3667,White,Female,64781,0.408,1.0,730,1.9,2.2,0,0,0
3668,Black,Male,46465,0.509,0.6,639,1.6,0.1,0,0,0
3669,White,Male,89224,0.251,1.5,596,12.4,2.8,1,1,1
3670,White,Female,64996,0.397,3.2,760,3.5,0.1,0,0,0
3671,White,Female,53244,0.286,0.5,787,25.0,2.8,0,0,0
3672,Black,Male,64975,0.476,3.7,673,3.1,3.4,0,1,0
3673,Black,Male,55219,0.501,7.0,609,2.7,6.3,1,1,1
3674,White,Male,59117,0.238,1.2,771,8.6,3.5,0,0,0
3675,White,Female,66810,0.376,2.1,751,0.0,3.5,1,1,0
3676,White,Female,66528,0.408,0.9,600,1.1,2.1,1,1,1
3677,White,Female,74377,0.309,1.6,704,0.1,1.2,0,0,0
3678,Black,Male,58645,0.418,0.5,669,1.1,7.1,1,1,1
3679,Black,Female,52070,0.452,10.8,573,3.1,2.9,0,1,0
3680,Black,Male,59601,0.521,1.9,606,0.9,4.4,1,1,1
3681,Black,Male,73952,0.242,5.4,710,3.5,3.4,1,0,1
3682,White,Male,68899,0.296,0.5,708,0.6,1.9,1,1,1
3683,White,Female,67694,0.242,5.9,652,4.9,0.7,1,1,1
3684,Black,Female,57167,0.411,6.9,618,3.3,2.9,0,0,0
3685,Black,Male,61497,0.325,4.4,600,1.2,0.2,0,0,0
3686,Black,Female,47520,0.392,8.2,654,0.6,0.5,0,1,0
3687,White,Male,73206,0.239,0.6,741,4.5,0.7,1,0,0
3688,White,Male,71063,0.311,2.3,761,25.0,10.5,0,1,1
3689,Black,Male,77592,0.455,3.4,625,4.5,6.6,0,0,0
3690,White,Male,67422,0.274,3.2,688,21.6,4.1,0,0,0
3691,White,Female,53874,0.43,6.9,722,0.1,1.2,0,0,0
3692,Black,Male,57937,0.453,0.9,703,0.3,4.6,0,0,0
3693,Black,Female,50233,0.552,0.7,668,0.7,0.5,0,0,0
3694,White,Female,64968,0.359,1.0,758,7.5,3.2,1,0,1
3695,Black,Male,53425,0.376,7.8,745,1.9,13.1,0,0,0
3696,White,Male,73103,0.189,9.9,626,0.3,0.8,0,0,0
3697,Black,Female,52296,0.355,3.0,723,2.7,1.5,1,0,1
3698,Black,Male,67059,0.365,2.4,720,1.2,7.2,1,0,1
3699,White,Female,63930,0.324,3.3,641,1.7,2.2,0,0,0
3700,White,Male,73024,0.464,3.4,727,25.0,3.6,1,1,1
3701,White,Male,77163,0.286,0.7,735,7.4,3.4,1,1,1
3702,White,Male,80676,0.176,4.1,652,3.8,11.4,1,1,1
3703,White,Male,62163,0.347,2.1,702,16.4,7.3,1,0,1
3704,Black,Male,45476,0.422,2.5,665,3.7,6.5,0,0,0
3705,White,Male,88954,0.268,0.5,653,3.6,7.0,1,0,1
3706,Black,Female,58040,0.559,5.1,634,3.9,2.3,0,0,0
3707,White,Male,69806,0.167,6.3,772,13.2,0.2,1,1,0
3708,White,Female,63197,0.417,3.4,778,9.4,1.0,0,0,0
3709,White,Female,59074,0.31,4.8,645,10.2,1.4,1,1,1
3710,White,Female,65112,0.263,2.6,570,8.9,2.2,1,1,0
3711,White,Female,53281,0.498,3.4,757,2.1,1.5,1,1,1
3712,Black,Female,59401,0.462,1.8,738,5.7,1.1,0,0,0
3713,White,Female,64754,0.309,5.5,740,0.0,2.6,1,1,1
3714,Black,Female,53116,0.388,2.2,637,2.5,0.9,0,0,0
3715,White,Male,63060,0.319,4.0,652,0.3,5.7,1,1,1
3716,White,Female,68242,0.298,3.4,727,0.8,5.3,1,1,1
3717,Black,Female,42290,0.501,4.2,701,4.9,2.2,1,1,0
3718,Black,Male,51078,0.386,5.4,626,0.8,0.6,0,0,0
3719,Black,Female,51876,0.481,2.5,664,3.9,0.9,1,0,1
3720,White,Female,88073,0.345,5.9,677,1.7,1.6,1,1,1
3721,White,Male,73714,0.361,2.4,741,6.9,4.0,1,0,1
3722,White,Female,37311,0.424,11.0,599,4.1,3.9,0,0,0
3723,White,Female,56574,0.448,4.9,717,4.0,1.1,0,0,0
3724,White,Male,78837,0.334,0.7,687,9.5,1.8,1,1,0
3725,White,Male,60715,0.239,6.2,792,4.0,1.2,1,1,1
3726,White,Female,71311,0.318,2.8,712,2.8,2.9,0,1,0
3727,White,Male,73588,0.298,14.6,738,21.3,4.0,1,1,1
3728,Black,Female,60913,0.37,4.4,605,2.2,0.2,0,0,0
3729,Black,Male,52411,0.328,0.5,647,0.7,6.0,1,1,1
3730,Black,Female,44632,0.422,1.8,669,3.3,0.7,0,0,0
3731,White,Female,68649,0.261,2.5,680,9.9,0.7,1,1,0
3732,Black,Male,57924,0.298,6.4,646,4.9,5.1,0,0,0
3733,Black,Female,50319,0.291,4.6,663,0.6,1.0,0,0,1
3734,Black,Female,66689,0.444,1.6,568,0.9,0.2,0,0,0
3735,Black,Female,57041,0.434,3.7,625,7.6,0.4,0,0,0
3736,White,Male,52100,0.277,3.0,742,1.6,2.7,1,1,0
3737,Black,Female,58990,0.48,0.5,632,1.8,1.2,0,0,0
3738,Black,Male,64989,0.31,0.9,770,0.1,14.7,0,0,0
3739,White,Female,74849,0.357,1.5,702,1.9,0.4,0,0,0
3740,White,Female,53603,0.334,0.8,609,0.0,3.6,1,1,0
3741,White,Male,75248,0.248,0.6,726,1.6,2.8,1,1,0
3742,Black,Female,52116,0.376,0.5,600,1.1,1.3,0,0,0
3743,Black,Female,41423,0.37,7.2,667,5.3,4.6,0,1,0
3744,White,Female,72467,0.348,1.2,670,2.7,1.1,0,0,0
3745,Black,Female,48584,0.452,1.2,627,3.1,0.2,0,0,0
3746,Black,Female,62527,0.38,0.8,700,3.3,0.0,0,1,0
3747,White,Female,55571,0.28,2.3,621,1.7,0.2,1,0,1
3748,White,Male,57394,0.31,2.5,681,4.1,0.7,0,0,0
3749,White,Male,69574,0.184,0.8,676,20.5,1.7,0,0,0
3750,White,Male,74319,0.302,3.3,769,13.7,3.2,1,1,1
3751,Black,Female,45658,0.519,4.5,634,4.6,1.3,0,1,0
3752,Black,Female,20355,0.361,1.6,605,0.1,0.7,0,0,0
3753,White,Male,75836,0.288,3.1,716,5.8,5.0,1,1,1
3754,White,Male,75789,0.372,2.4,662,16.2,11.1,1,1,1
3755,White,Female,69871,0.383,0.8,662,0.1,2.7,0,0,0
3756,White,Female,59195,0.334,4.6,731,3.2,3.1,1,1,1
3757,White,Male,67649,0.296,5.7,567,12.3,4.5,0,0,0
3758,Black,Female,65403,0.324,3.7,604,0.6,0.3,0,0,1
3759,White,Male,56245,0.334,1.4,672,8.3,1.9,1,1,1
3760,White,Female,60528,0.236,9.2,772,7.7,5.6,0,0,0
3761,White,Male,73423,0.155,2.1,726,1.5,6.0,0,1,0
3762,Black,Male,64060,0.451,1.1,656,4.9,2.0,0,0,0
3763,Black,Male,59697,0.407,1.8,653,3.2,0.0,0,0,0
3764,White,Male,62780,0.362,4.1,710,8.2,0.0,1,1,1
3765,White,Female,74676,0.278,6.5,709,11.2,5.7,0,0,0
3766,White,Female,63019,0.363,1.5,704,9.3,1.5,0,0,0
3767,Black,Female,34319,0.379,0.9,744,2.6,6.1,0,0,0
3768,White,Female,65091,0.307,3.4,676,7.2,2.8,0,0,1
3769,Black,Female,55752,0.478,8.9,659,2.5,2.3,0,0,0
3770,White,Female,82607,0.32,0.7,699,5.5,3.2,0,0,0
3771,Black,Female,55087,0.361,5.7,696,3.1,1.7,0,0,0
3772,White,Female,48179,0.234,2.3,664,8.1,0.0,1,1,0
3773,White,Female,48530,0.355,5.6,680,7.3,0.9,0,1,0
3774,White,Female,75587,0.404,2.5,625,5.6,0.4,0,0,0
3775,White,Female,54971,0.275,1.7,745,12.9,1.0,1,1,1
3776,Black,Female,35504,0.458,4.2,577,0.1,1.1,1,0,1
3777,Black,Female,61005,0.344,8.1,676,5.4,0.2,1,1,1
3778,Black,Female,46242,0.462,1.4,731,1.4,0.0,0,0,0
3779,White,Female,72470,0.332,2.2,790,20.7,0.3,1,1,1
3780,White,Male,62852,0.319,0.9,690,0.5,7.4,1,1,1
3781,White,Male,86738,0.251,0.7,688,2.7,6.6,1,1,1
3782,Black,Male,66720,0.405,5.3,654,3.7,1.3,1,1,0
3783,Black,Male,50773,0.338,0.8,701,2.5,0.0,0,1,1
3784,White,Female,46396,0.301,5.5,691,13.0,0.5,0,0,0
3785,Black,Male,81051,0.274,2.0,644,9.0,7.0,1,1,1
3786,Black,Male,55897,0.326,18.6,709,1.0,0.5,1,1,1
3787,Black,Male,50372,0.343,0.8,660,2.4,1.6,0,1,0
3788,White,Female,76863,0.352,0.5,690,6.3,3.3,1,1,1
3789,Black,Male,67457,0.422,0.5,615,2.2,3.9,1,0,1
3790,Black,Female,62827,0.367,6.3,700,9.7,0.3,0,0,0
3791,White,Female,62014,0.318,2.0,709,2.6,7.8,0,0,0
3792,White,Male,90810,0.418,0.5,704,2.7,0.1,1,0,1
3793,Black,Male,44893,0.389,7.3,568,1.4,3.0,1,1,0
3794,White,Male,66479,0.262,7.3,750,1.8,3.2,0,0,0
3795,White,Male,75898,0.182,5.7,650,1.7,1.6,0,0,0
3796,Black,Male,69681,0.32,1.0,679,7.0,3.4,0,0,0
3797,White,Female,69611,0.267,1.6,660,9.8,0.6,0,0,0
3798,Black,Male,57171,0.518,4.8,606,6.3,5.0,1,0,1
3799,Black,Female,46248,0.351,2.4,695,3.9,0.4,1,0,1
3800,Black,Female,62735,0.414,0.6,655,0.1,4.3,0,0,0
3801,Black,Male,65643,0.406,1.0,659,1.1,12.0,1,1,1
3802,White,Female,54254,0.407,12.6,791,4.2,1.1,1,0,1
3803,White,Female,53957,0.331,0.6,790,8.9,0.4,0,0,0
3804,White,Male,66545,0.264,4.5,693,0.1,3.2,0,1,0
3805,White,Male,65262,0.26,2.3,642,2.4,0.7,0,0,0
3806,White,Male,82298,0.325,4.8,772,7.4,3.1,0,0,0
3807,Black,Female,55357,0.362,3.8,586,9.4,1.2,0,0,0
3808,Black,Male,63577,0.303,2.0,680,1.1,12.3,1,0,0
3809,White,Male,73916,0.264,1.5,692,4.6,2.7,1,1,1
3810,Black,Female,53387,0.317,4.9,654,3.8,0.4,0,0,1
3811,Black,Female,35181,0.54,1.4,709,5.3,3.6,1,1,1
3812,White,Female,70941,0.372,5.4,660,0.2,0.0,1,0,1
3813,Black,Male,52365,0.493,4.0,628,1.0,2.6,1,1,0
3814,Black,Female,50668,0.444,3.0,687,0.8,2.7,0,1,0
3815,White,Female,58268,0.437,1.6,783,10.1,0.5,1,1,1
3816,White,Male,73458,0.326,0.8,823,2.4,5.9,1,1,0
3817,White,Male,77730,0.351,4.3,635,9.4,2.5,1,1,1
3818,White,Male,61911,0.151,0.5,684,18.8,0.2,1,1,0
3819,Black,Male,60527,0.316,12.3,608,3.3,4.7,0,0,0
3820,White,Male,67509,0.303,13.5,745,14.6,4.5,1,1,0
3821,White,Male,85214,0.304,0.5,707,1.5,0.3,0,1,0
3822,Black,Male,46853,0.375,0.5,700,1.6,0.8,0,0,0
3823,Black,Female,40974,0.442,1.9,632,1.7,3.1,1,1,1
3824,Black,Female,47404,0.445,11.6,684,3.3,0.5,0,0,0
3825,White,Male,62743,0.361,1.8,696,0.1,6.3,0,0,0
3826,Black,Male,55756,0.427,1.6,664,0.2,2.2,1,1,1
3827,White,Female,57721,0.414,4.3,670,15.4,0.1,1,1,1
3828,Black,Male,58884,0.465,0.7,723,7.2,5.5,0,0,0
3829,Black,Female,61080,0.422,1.6,590,0.4,0.9,1,1,1
3830,White,Male,72712,0.446,1.2,699,3.1,4.1,0,0,0
3831,White,Female,64623,0.425,3.2,783,5.3,0.5,0,0,0
3832,Black,Male,47426,0.324,0.6,719,2.5,4.8,0,0,0
3833,White,Female,61659,0.357,2.8,657,4.9,0.6,1,1,1
3834,Black,Male,53782,0.251,6.8,619,0.7,4.6,0,0,0
3835,White,Female,69816,0.213,2.5,722,10.4,1.1,1,1,0
